credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,invoice_total,invoice_paid,invoice_paid_flag,invoice_unpaid_before_credit,cleanup_bucket,credit_note_private
8225,IC2606-2383,02-14766-43403,1.84000000,2026-06-24,5012,IN2606-4293,15.15000000,15.15000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 02-14766-43403. Source invoice: IN2606-4293 (id 5012).
8226,IC2606-2384,02-14770-95106,4.10000000,2026-06-24,5210,IN2606-4473,32.91000000,32.91000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 02-14770-95106. Source invoice: IN2606-4473 (id 5210).
8227,IC2606-2385,02-14777-47563,77.73000000,2026-06-24,5419,IN2606-4679,660.68000000,660.68000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 02-14777-47563. Source invoice: IN2606-4679 (id 5419).
8232,IC2606-2388,03-14764-57103,2.36000000,2026-06-24,5020,IN2606-4299,21.18000000,21.18000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14764-57103. Source invoice: IN2606-4299 (id 5020).
8234,IC2606-2389,03-14770-28092,5.70000000,2026-06-24,5245,IN2606-4508,51.80000000,51.80000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14770-28092. Source invoice: IN2606-4508 (id 5245).
8235,IC2606-2390,03-14779-03422,2.37000000,2026-06-24,5426,IN2606-4686,19.56000000,19.56000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14779-03422. Source invoice: IN2606-4686 (id 5426).
8236,IC2606-2391,03-14781-82107,3.33000000,2026-06-24,5430,IN2606-4690,31.10000000,31.10000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14781-82107. Source invoice: IN2606-4690 (id 5430).
8241,IC2606-2393,04-14765-07705,28.60000000,2026-06-24,5140,IN2606-4405,266.63000000,266.63000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 04-14765-07705. Source invoice: IN2606-4405 (id 5140).
8242,IC2606-2394,04-14769-72291,2.25000000,2026-06-24,5264,IN2606-4526,16.91000000,16.91000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 04-14769-72291. Source invoice: IN2606-4526 (id 5264).
8245,IC2606-2397,05-14669-53578,0.40000000,2026-06-24,3721,IN2605-3078,136.23000000,136.23000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14669-53578. Source invoice: IN2605-3078 (id 3721).
8249,IC2606-2398,05-14758-38796,7.56000000,2026-06-24,4958,IN2606-4245,63.24000000,63.24000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14758-38796. Source invoice: IN2606-4245 (id 4958).
8250,IC2606-2399,05-14758-96481,3.89000000,2026-06-24,4976,IN2606-4260,31.15000000,31.15000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14758-96481. Source invoice: IN2606-4260 (id 4976).
8251,IC2606-2400,05-14759-08398,4.30000000,2026-06-24,4971,IN2606-4256,36.51000000,36.51000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14759-08398. Source invoice: IN2606-4256 (id 4971).
8252,IC2606-2401,05-14759-14212,2.34000000,2026-06-24,4984,IN2606-4268,17.76000000,17.76000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14759-14212. Source invoice: IN2606-4268 (id 4984).
8254,IC2606-2403,06-14594-44201,50.39000000,2026-06-24,2208,IN2605-1847,56.11000000,56.11000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14594-44201. Source invoice: IN2605-1847 (id 2208).
8256,IC2606-2404,06-14755-45120,4.71000000,2026-06-24,4913,IN2606-4207,40.14000000,40.14000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14755-45120. Source invoice: IN2606-4207 (id 4913).
8257,IC2606-2405,06-14756-93644,23.80000000,2026-06-24,5066,IN2606-4341,207.10000000,207.10000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14756-93644. Source invoice: IN2606-4341 (id 5066).
8258,IC2606-2406,06-14759-90873,2.85000000,2026-06-24,5023,IN2606-4301,168.23000000,168.23000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14759-90873. Source invoice: IN2606-4301 (id 5023).
8259,IC2606-2407,06-14763-21049,1.90000000,2026-06-24,5105,IN2606-4371,17.00000000,17.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14763-21049. Source invoice: IN2606-4371 (id 5105).
8260,IC2606-2408,06-14767-02389,2.55000000,2026-06-24,5265,IN2606-4527,20.44000000,20.44000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14767-02389. Source invoice: IN2606-4527 (id 5265).
8262,IC2606-2409,06-14769-40508,25.47000000,2026-06-24,5332,IN2606-4592,220.25000000,220.25000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14769-40508. Source invoice: IN2606-4592 (id 5332).
8263,IC2606-2410,06-14773-36989,2.71000000,2026-06-24,5422,IN2606-4682,20.09000000,20.09000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14773-36989. Source invoice: IN2606-4682 (id 5422).
8265,IC2606-2411,06-14777-99461,4.91000000,2026-06-24,5466,IN2606-4725,36.54000000,36.54000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14777-99461. Source invoice: IN2606-4725 (id 5466).
8267,IC2606-2413,07-14749-04028,2.16000000,2026-06-24,4809,IN2606-4111,18.17000000,18.17000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14749-04028. Source invoice: IN2606-4111 (id 4809).
8269,IC2606-2414,07-14754-12823,5.22000000,2026-06-24,4936,IN2606-4230,42.07000000,42.07000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14754-12823. Source invoice: IN2606-4230 (id 4936).
8270,IC2606-2415,07-14761-60463,3.34000000,2026-06-24,5116,IN2606-4382,24.52000000,24.52000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14761-60463. Source invoice: IN2606-4382 (id 5116).
8271,IC2606-2416,07-14767-87195,9.10000000,2026-06-24,5336,IN2606-4596,80.16000000,80.16000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14767-87195. Source invoice: IN2606-4596 (id 5336).
8272,IC2606-2417,07-14769-72843,2.14000000,2026-06-24,5509,IN2606-4767,18.18000000,18.18000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14769-72843. Source invoice: IN2606-4767 (id 5509).
8273,IC2606-2418,07-14771-43956,2.63000000,2026-06-24,5490,IN2606-4749,19.27000000,19.27000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14771-43956. Source invoice: IN2606-4749 (id 5490).
8274,IC2606-2419,07-14775-62836,2.85000000,2026-06-24,5501,IN2606-4759,26.21000000,26.21000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14775-62836. Source invoice: IN2606-4759 (id 5501).
8275,IC2606-2420,07-14776-24151,5.34000000,2026-06-24,5496,IN2606-4755,48.82000000,48.82000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14776-24151. Source invoice: IN2606-4755 (id 5496).
8277,IC2606-2421,08-14752-37917,4.39000000,2026-06-24,4954,IN2606-4242,36.70000000,36.70000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14752-37917. Source invoice: IN2606-4242 (id 4954).
8278,IC2606-2422,08-14753-96693,17.33000000,2026-06-24,5005,IN2606-4287,133.12000000,133.12000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14753-96693. Source invoice: IN2606-4287 (id 5005).
8279,IC2606-2423,08-14757-59916,7.13000000,2026-06-24,5100,IN2606-4366,59.60000000,59.60000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14757-59916. Source invoice: IN2606-4366 (id 5100).
8280,IC2606-2424,08-14758-47152,9.19000000,2026-06-24,5098,IN2606-4364,77.37000000,77.37000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14758-47152. Source invoice: IN2606-4364 (id 5098).
8281,IC2606-2425,08-14761-68395,0.04000000,2026-06-24,5239,IN2606-4502,287.40000000,287.40000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14761-68395. Source invoice: IN2606-4502 (id 5239).
8282,IC2606-2426,08-14762-88595,3.05000000,2026-06-24,5276,IN2606-4538,23.08000000,23.08000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14762-88595. Source invoice: IN2606-4538 (id 5276).
8283,IC2606-2427,08-14763-16387,3.17000000,2026-06-24,5270,IN2606-4532,27.05000000,27.05000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14763-16387. Source invoice: IN2606-4532 (id 5270).
8284,IC2606-2428,08-14768-16020,4.29000000,2026-06-24,5562,IN2606-4820,36.42000000,36.42000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14768-16020. Source invoice: IN2606-4820 (id 5562).
8285,IC2606-2429,08-14775-51030,6.31000000,2026-06-24,5459,IN2606-4719,49.38000000,49.38000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14775-51030. Source invoice: IN2606-4719 (id 5459).
8287,IC2606-2431,09-14755-56490,3.60000000,2026-06-24,5062,IN2606-4337,32.57000000,32.57000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 09-14755-56490. Source invoice: IN2606-4337 (id 5062).
8288,IC2606-2432,09-14755-78141,28.60000000,2026-06-24,5074,IN2606-4349,261.91000000,261.91000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 09-14755-78141. Source invoice: IN2606-4349 (id 5074).
8289,IC2606-2433,09-14762-31509,1.95000000,2026-06-24,5259,IN2606-4521,15.37000000,15.37000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 09-14762-31509. Source invoice: IN2606-4521 (id 5259).
8290,IC2606-2434,09-14768-87728,3.05000000,2026-06-24,5446,IN2606-4706,25.86000000,25.86000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 09-14768-87728. Source invoice: IN2606-4706 (id 5446).
8291,IC2606-2435,09-14769-00983,6.07000000,2026-06-24,5423,IN2606-4683,51.05000000,51.05000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 09-14769-00983. Source invoice: IN2606-4683 (id 5423).
8294,IC2606-2438,10-14690-22107,199.09000000,2026-06-24,4066,IN2605-3413,227.33000000,227.33000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14690-22107. Source invoice: IN2605-3413 (id 4066).
8296,IC2606-2439,10-14750-21341,2.07000000,2026-06-24,4975,IN2606-4259,17.40000000,17.40000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14750-21341. Source invoice: IN2606-4259 (id 4975).
8297,IC2606-2440,10-14754-94250,4.01000000,2026-06-24,5124,IN2606-4389,33.23000000,33.23000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14754-94250. Source invoice: IN2606-4389 (id 5124).
8298,IC2606-2441,10-14762-37235,2.11000000,2026-06-24,5334,IN2606-4594,17.36000000,17.36000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14762-37235. Source invoice: IN2606-4594 (id 5334).
8299,IC2606-2442,10-14763-35693,71.16000000,2026-06-24,5449,IN2606-4709,617.53000000,617.53000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14763-35693. Source invoice: IN2606-4709 (id 5449).
8300,IC2606-2443,10-14763-45729,10.70000000,2026-06-24,5559,IN2606-4817,105.64000000,105.64000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14763-45729. Source invoice: IN2606-4817 (id 5559).
8301,IC2606-2444,10-14771-35623,9.26000000,2026-06-24,5478,IN2606-4737,77.31000000,77.31000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14771-35623. Source invoice: IN2606-4737 (id 5478).
8302,IC2606-2445,10-14771-59708,18.00000000,2026-06-24,5457,IN2606-4717,150.71000000,150.71000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14771-59708. Source invoice: IN2606-4717 (id 5457).
8305,IC2606-2447,11-14753-54191,3.08000000,2026-06-24,5139,IN2606-4404,24.08000000,24.08000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14753-54191. Source invoice: IN2606-4404 (id 5139).
8306,IC2606-2448,11-14760-59898,7.12000000,2026-06-24,5335,IN2606-4595,61.39000000,61.39000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14760-59898. Source invoice: IN2606-4595 (id 5335).
8307,IC2606-2449,11-14761-76212,7.05000000,2026-06-24,5444,IN2606-4704,61.44000000,61.44000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14761-76212. Source invoice: IN2606-4704 (id 5444).
8311,IC2606-2451,12-14748-35369,4.14000000,2026-06-24,4988,IN2606-4272,34.35000000,34.35000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14748-35369. Source invoice: IN2606-4272 (id 4988).
8312,IC2606-2452,12-14751-81414,28.28000000,2026-06-24,5130,IN2606-4395,242.14000000,242.14000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14751-81414. Source invoice: IN2606-4395 (id 5130).
8313,IC2606-2453,12-14756-75895,20.52000000,2026-06-24,5256,IN2606-4519,174.52000000,174.52000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14756-75895. Source invoice: IN2606-4519 (id 5256).
8314,IC2606-2454,12-14758-93689,8.14000000,2026-06-24,5299,IN2606-4559,69.62000000,69.62000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14758-93689. Source invoice: IN2606-4559 (id 5299).
8315,IC2606-2455,12-14760-35267,8.21000000,2026-06-24,5458,IN2606-4718,67.93000000,67.93000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14760-35267. Source invoice: IN2606-4718 (id 5458).
8317,IC2606-2456,12-14761-26453,3.53000000,2026-06-24,5507,IN2606-4765,27.05000000,27.05000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14761-26453. Source invoice: IN2606-4765 (id 5507).
8318,IC2606-2457,12-14767-80843,11.78000000,2026-06-24,5415,IN2606-4675,98.94000000,98.94000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14767-80843. Source invoice: IN2606-4675 (id 5415).
8324,IC2606-2461,13-14748-06213,2.16000000,2026-06-24,4991,IN2606-4275,18.94000000,18.94000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14748-06213. Source invoice: IN2606-4275 (id 4991).
8325,IC2606-2462,13-14749-62423,6.97000000,2026-06-24,5071,IN2606-4346,57.82000000,57.82000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14749-62423. Source invoice: IN2606-4346 (id 5071).
8326,IC2606-2463,13-14753-30893,38.48000000,2026-06-24,5236,IN2606-4499,330.40000000,330.40000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14753-30893. Source invoice: IN2606-4499 (id 5236).
8327,IC2606-2464,13-14764-43297,2.66000000,2026-06-24,5440,IN2606-4700,22.84000000,22.84000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14764-43297. Source invoice: IN2606-4700 (id 5440).
8328,IC2606-2465,13-14764-82253,2.82000000,2026-06-24,5431,IN2606-4691,21.57000000,21.57000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14764-82253. Source invoice: IN2606-4691 (id 5431).
8329,IC2606-2466,13-14767-18090,3.05000000,2026-06-24,5438,IN2606-4698,25.25000000,25.25000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14767-18090. Source invoice: IN2606-4698 (id 5438).
8333,IC2606-2467,14-14745-55122,2.06000000,2026-06-24,4977,IN2606-4261,14.95000000,14.95000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 14-14745-55122. Source invoice: IN2606-4261 (id 4977).
8334,IC2606-2468,14-14748-31398,14.98000000,2026-06-24,5137,IN2606-4402,114.99000000,114.99000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 14-14748-31398. Source invoice: IN2606-4402 (id 5137).
8335,IC2606-2469,14-14749-09488,3.11000000,2026-06-24,5107,IN2606-4373,27.65000000,27.65000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 14-14749-09488. Source invoice: IN2606-4373 (id 5107).
